ReportDate,year,month,TotalCases,TotalTests,PosTestPercent,NegativeTests,total_hospitalized,genMale,genFemale,genUnkn,deaths
2020-03-04,2020,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-03-05,2020,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-03-06,2020,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-03-07,2020,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-03-08,2020,3,5,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-03-09,2020,3,6,0.0,0.0,0.0,0.0,0,0,0,0.0
2020-03-10,2020,3,9,1.0,11.3,0.0,0.0,0,0,0,0.0
2020-03-11,2020,3,12,8.0,12.4,0.0,0.0,0,0,0,0.0
2020-03-12,2020,3,12,21.0,13.72,0.0,0.0,6,6,0,0.0
2020-03-13,2020,3,15,44.0,14.54,0.0,2.0,9,6,0,0.0
2020-03-14,2020,3,26,259.0,15.54,0.0,3.0,16,10,0,0.0
2020-03-15,2020,3,31,397.0,16.43,0.0,0.0,0,0,0,0.0
2020-03-16,2020,3,37,482.0,17.09,0.0,4.0,21,16,0,0.0
2020-03-17,2020,3,57,808.0,18.3,0.0,0.0,0,0,0,0.0
2020-03-18,2020,3,85,1195.0,19.16,0.0,14.0,49,36,0,1.0
2020-03-19,2020,3,107,1625.0,19.65,0.0,14.0,59,48,0,1.0
2020-03-20,2020,3,149,2645.0,20.21,0.0,15.0,80,69,0,2.0
2020-03-21,2020,3,190,3715.0,20.99,0.0,16.0,84,106,0,2.0
2020-03-22,2020,3,244,4780.0,21.91,0.0,26.0,129,116,0,3.0
2020-03-23,2020,3,288,5638.0,22.82,0.0,34.0,149,140,0,3.0
2020-03-24,2020,3,349,6593.0,23.05,0.0,50.0,178,171,0,3.0
2020-03-25,2020,3,423,7713.0,23.8,0.0,67.0,212,211,0,4.0
2020-03-26,2020,3,580,11054.0,25.11,0.0,132.0,298,282,0,4.0
2020-03-27,2020,3,774,12874.0,26.23,9988.0,173.0,392,382,0,5.0
2020-03-28,2020,3,992,15949.0,26.6,11516.0,226.0,487,505,0,5.0
2020-03-29,2020,3,1239,17257.0,26.88,12354.0,277.0,605,634,0,10.0
2020-03-30,2020,3,1413,18842.0,26.57,13316.0,353.0,697,716,0,15.0
2020-03-31,2020,3,1660,20896.0,26.83,14868.0,429.0,804,856,0,18.0
2020-04-01,2020,4,1985,23841.0,26.52,17233.0,522.0,969,1016,0,31.0
2020-04-02,2020,4,2331,26377.0,25.6,18890.0,582.0,1137,1194,0,36.0
2020-04-03,2020,4,2758,29413.0,25.44,20932.0,664.0,1323,1435,0,42.0
2020-04-04,2020,4,3125,32042.0,24.9,22485.0,821.0,1485,1640,0,53.0
2020-04-05,2020,4,3609,35443.0,24.78,24728.0,936.0,1694,1915,0,67.0
2020-04-06,2020,4,4045,38076.0,24.75,25572.0,1059.0,1890,2155,0,91.0
2020-04-07,2020,4,4371,39480.0,24.59,27256.0,1106.0,2042,2329,0,103.0
2020-04-08,2020,4,5529,47416.0,24.32,32933.0,1210.0,2574,2955,0,124.0
2020-04-09,2020,4,6185,50571.0,24.7,35344.0,1348.0,2865,3320,0,138.0
2020-04-10,2020,4,6968,54495.0,24.2,37480.0,1413.0,3215,3753,0,171.0
2020-04-11,2020,4,7694,58127.0,24.44,39544.0,1709.0,3554,4140,0,206.0
2020-04-12,2020,4,8225,60302.0,24.1,41539.0,1860.0,3787,4438,0,235.0
2020-04-13,2020,4,8936,64106.0,24.23,42815.0,1975.0,4105,4831,0,262.0
2020-04-14,2020,4,9472,65689.0,23.35,44261.0,2122.0,4340,5132,0,302.0
2020-04-15,2020,4,10032,68095.0,23.25,45731.0,2231.0,4593,5439,0,349.0
2020-04-16,2020,4,10784,71673.0,23.26,48059.0,2451.0,4967,5817,0,392.0
2020-04-17,2020,4,11572,75112.0,22.81,50437.0,2612.0,5323,6249,0,425.0
2020-04-18,2020,4,12308,78888.0,22.7,53062.0,2757.0,5656,6652,0,463.0
2020-04-19,2020,4,12830,81627.0,22.57,55061.0,2886.0,5907,6923,0,486.0
2020-04-20,2020,4,13684,85579.0,21.92,57713.0,3014.0,6310,7374,0,516.0
2020-04-21,2020,4,14193,87767.0,20.86,59442.0,3158.0,6570,7623,0,584.0
2020-04-22,2020,4,14775,91065.0,20.76,61745.0,3325.0,6821,7954,0,631.0
2020-04-23,2020,4,15737,94971.0,19.18,64363.0,3477.0,7290,8447,0,680.0
2020-04-24,2020,4,16616,99841.0,18.56,68100.0,3618.0,7742,8874,0,723.0
2020-04-25,2020,4,17766,104327.0,17.77,71357.0,3760.0,8268,9498,0,797.0
2020-04-26,2020,4,18581,108615.0,16.85,78084.0,3962.0,8618,9963,0,827.0
2020-04-27,2020,4,19487,112648.0,16.32,85489.0,4101.0,9027,10460,0,858.0
2020-04-28,2020,4,20113,115475.0,16.39,87672.0,4268.0,9363,10750,0,929.0
2020-04-29,2020,4,20849,118530.0,15.43,90080.0,4402.0,9719,11130,0,985.0
2020-04-30,2020,4,21742,123963.0,15.07,92617.0,4559.0,10147,11595,0,1047.0
2020-05-01,2020,5,23472,129241.0,14.7,97511.0,4718.0,10972,12500,0,1098.0
2020-05-02,2020,5,24473,134369.0,14.11,101049.0,4910.0,11468,13005,0,1156.0
2020-05-03,2020,5,25462,139005.0,13.87,107332.0,5051.0,11969,13493,0,1182.0
2020-05-04,2020,5,26408,144622.0,13.78,110587.0,5199.0,12472,13936,0,1216.0
2020-05-05,2020,5,27117,147765.0,13.19,112986.0,5337.0,12801,14316,0,1290.0
2020-05-06,2020,5,28163,152302.0,12.56,115849.0,5497.0,13315,14848,0,1338.0
2020-05-07,2020,5,29374,158659.0,13.6,119226.0,5663.0,13902,15472,0,1401.0
2020-05-08,2020,5,30485,163707.0,13.78,121702.0,5811.0,14447,16038,0,1453.0
2020-05-09,2020,5,31534,169756.0,13.42,124494.0,5932.0,14974,16560,0,1510.0
2020-05-10,2020,5,32587,177096.0,12.99,127344.0,5955.0,15486,17101,0,1538.0
2020-05-11,2020,5,33373,185026.0,12.27,131407.0,6183.0,15868,17505,0,1573.0
2020-05-12,2020,5,34061,188780.0,12.14,135442.0,6287.0,16209,17852,0,1643.0
2020-05-13,2020,5,34812,194205.0,11.91,138762.0,6404.0,16600,18212,0,1694.0
2020-05-14,2020,5,35903,200233.0,10.08,142551.0,6553.0,17123,18780,0,1748.0
2020-05-15,2020,5,36986,207500.0,8.89,145840.0,6679.0,17674,19312,0,1792.0
2020-05-16,2020,5,37968,215098.0,8.43,152207.0,6755.0,18168,19800,0,1842.0
2020-05-17,2020,5,38804,221433.0,7.98,156122.0,6993.0,18593,20211,0,1876.0
2020-05-18,2020,5,39762,228139.0,7.62,161744.0,7086.0,19056,20706,0,1903.0
2020-05-19,2020,5,41546,233896.0,7.37,167112.0,7199.0,19860,21686,0,1963.0
2020-05-20,2020,5,42323,241431.0,7.15,173007.0,7393.0,20225,22098,0,2004.0
2020-05-21,2020,5,43531,251023.0,7.24,176702.0,7485.0,20843,22688,0,2045.0
2020-05-22,2020,5,44424,257485.0,7.25,183478.0,7634.0,21283,23141,0,2092.0
2020-05-23,2020,5,45495,266200.0,6.94,186832.0,7825.0,21818,23677,0,2130.0
2020-05-24,2020,5,46313,272931.0,6.76,194049.0,7939.0,22238,24075,0,2162.0
2020-05-25,2020,5,47152,283762.0,6.7,202425.0,8092.0,22604,24548,0,2187.0
2020-05-26,2020,5,47687,289888.0,6.53,206800.0,8179.0,22871,24816,0,2217.0
2020-05-27,2020,5,48423,300444.0,6.18,213632.0,8281.0,23217,25206,0,2270.0
2020-05-28,2020,5,49709,316797.0,5.79,225149.0,8392.0,23860,25849,0,2307.0
2020-05-29,2020,5,50988,328516.0,5.41,233530.0,8479.0,24461,26527,0,2348.0
2020-05-30,2020,5,52015,339361.0,5.4,241931.0,8619.0,24924,27091,0,2390.0
2020-05-31,2020,5,52778,348773.0,5.18,249103.0,8738.0,25272,27506,0,2411.0
2020-06-01,2020,6,53327,357545.0,5.03,255403.0,8886.0,25522,27805,0,2431.0
2020-06-02,2020,6,54175,366331.0,5.03,261640.0,8957.0,25950,28225,0,2474.0
2020-06-03,2020,6,54982,380716.0,5.05,272643.0,9111.0,26328,28654,0,2519.0
2020-06-04,2020,6,55858,392240.0,5.16,281160.0,9217.0,26762,29096,0,2546.0
2020-06-05,2020,6,56770,405414.0,5.04,290956.0,9346.0,27197,29573,0,2580.0
2020-06-06,2020,6,57482,417904.0,4.92,299894.0,9451.0,27533,29949,0,2616.0
2020-06-07,2020,6,57973,427155.0,4.85,306830.0,9546.0,27758,30215,0,2625.0
2020-06-08,2020,6,58404,435363.0,4.89,313099.0,9629.0,27969,30435,0,2653.0
2020-06-09,2020,6,58904,443478.0,4.83,319178.0,9676.0,28237,30667,0,2686.0
2020-06-10,2020,6,59465,451967.0,4.8,325177.0,9755.0,28502,30963,0,2719.0
2020-06-11,2020,6,60197,463507.0,4.72,332173.0,9789.0,28875,31322,0,2750.0
2020-06-12,2020,6,60613,473271.0,4.75,339482.0,9923.0,29082,31531,0,2773.0
2020-06-13,2020,6,61305,483826.0,4.91,347453.0,10053.0,29435,31870,0,2799.0
2020-06-14,2020,6,61701,492305.0,4.86,353608.0,10165.0,29619,32082,0,2811.0
2020-06-15,2020,6,62032,500791.0,4.69,359076.0,10222.0,29791,32241,0,2817.0
2020-06-16,2020,6,62409,511288.0,4.5,366816.0,10262.0,29994,32415,0,2851.0
2020-06-17,2020,6,62969,526882.0,4.52,378374.0,10309.0,30254,32715,0,2866.0
2020-06-18,2020,6,63229,535444.0,4.6,384379.0,10357.0,30380,32849,0,2886.0
2020-06-19,2020,6,63548,544072.0,4.53,390121.0,10447.0,30531,33017,0,2901.0
2020-06-20,2020,6,63956,555874.0,4.34,398324.0,10497.0,30722,33234,0,2923.0
2020-06-21,2020,6,64306,565298.0,4.55,404725.0,10544.0,30888,33418,0,2937.0
2020-06-22,2020,6,64603,572731.0,4.46,410122.0,10572.0,31023,33580,0,2945.0
2020-06-23,2020,6,65007,583091.0,4.64,418528.0,10611.0,31238,33769,0,2963.0
2020-06-24,2020,6,65337,591962.0,4.65,425120.0,10648.0,31406,33931,0,2978.0
2020-06-25,2020,6,65777,603597.0,4.52,433182.0,10683.0,31635,34142,0,3001.0
2020-06-26,2020,6,66115,613513.0,4.63,440282.0,10725.0,31792,34323,0,3015.0
2020-06-27,2020,6,66450,623927.0,4.46,447366.0,10751.0,31965,34485,0,3030.0
2020-06-28,2020,6,66777,631490.0,4.45,452696.0,10793.0,32128,34649,0,3042.0
2020-06-29,2020,6,67254,644026.0,4.47,462059.0,10822.0,32385,34869,0,3048.0
2020-06-30,2020,6,67559,652701.0,4.51,468296.0,10844.0,32547,35012,0,3062.0
2020-07-01,2020,7,67918,662266.0,4.49,474686.0,10902.0,32711,35207,0,3077.0
2020-07-02,2020,7,68423,675929.0,4.48,484752.0,10939.0,32956,35467,0,3086.0
2020-07-03,2020,7,68961,691495.0,4.55,494873.0,10973.0,33223,35738,0,3099.0
2020-07-04,2020,7,69341,704450.0,4.68,504001.0,11034.0,33416,35925,0,3111.0
2020-07-05,2020,7,69632,713526.0,4.47,510330.0,11071.0,33555,36077,0,3118.0
2020-07-06,2020,7,69904,724463.0,4.46,517457.0,11096.0,33677,36227,0,3121.0
2020-07-07,2020,7,70396,734342.0,4.6,523982.0,11111.0,33893,36503,0,3140.0
2020-07-08,2020,7,70861,746274.0,4.53,532247.0,11184.0,34098,36763,0,3149.0
2020-07-09,2020,7,71447,761395.0,4.76,541134.0,11221.0,34370,37077,0,3160.0
2020-07-10,2020,7,71910,774693.0,4.57,549153.0,11300.0,34586,37324,0,3172.0
2020-07-11,2020,7,72467,786786.0,4.54,556810.0,11353.0,34830,37637,0,3179.0
2020-07-12,2020,7,73109,807926.0,4.47,570282.0,11420.0,35104,38005,0,3188.0
2020-07-13,2020,7,73527,818993.0,4.6,578430.0,11467.0,35296,38231,0,3194.0
2020-07-14,2020,7,74260,834408.0,4.35,591809.0,11485.0,35620,38640,0,3202.0
2020-07-15,2020,7,75016,855941.0,4.44,605072.0,11625.0,35936,39080,0,3209.0
2020-07-16,2020,7,75664,872832.0,4.05,616865.0,11687.0,36227,39437,0,3215.0
2020-07-17,2020,7,76371,896990.0,4.03,631845.0,11728.0,36546,39825,0,3227.0
2020-07-18,2020,7,77206,914954.0,3.9,643780.0,11788.0,36944,40262,0,3238.0
2020-07-19,2020,7,78131,943853.0,4.02,661654.0,11841.0,37367,40764,0,3247.0
2020-07-20,2020,7,78685,958608.0,3.74,670594.0,11897.0,37613,41072,0,3252.0
2020-07-21,2020,7,79545,979158.0,3.61,684822.0,11949.0,38024,41521,0,3272.0
2020-07-22,2020,7,80172,1000179.0,3.52,702661.0,11997.0,38273,41899,0,3276.0
2020-07-23,2020,7,80836,1016222.0,3.59,708205.0,12037.0,38595,42241,0,3281.0
2020-07-24,2020,7,81766,1040442.0,3.48,722584.0,12119.0,39022,42744,0,3293.0
2020-07-25,2020,7,83054,1075316.0,3.62,742272.0,12188.0,39615,43439,0,3304.0
2020-07-26,2020,7,83748,1097361.0,3.43,754824.0,12283.0,39913,43835,0,3309.0
2020-07-27,2020,7,84876,1120761.0,3.42,770642.0,12339.0,40389,44487,0,3315.0
2020-07-28,2020,7,85524,1144696.0,3.27,782732.0,12389.0,40686,44838,0,3327.0
2020-07-29,2020,7,86285,1160443.0,3.21,792674.0,12448.0,41035,45250,0,3347.0
2020-07-30,2020,7,87177,1186132.0,3.22,806788.0,12500.0,41424,45753,0,3357.0
2020-07-31,2020,7,88346,1214764.0,3.29,822845.0,12593.0,41937,46409,0,3362.0
2020-08-01,2020,8,89365,1245767.0,3.08,839989.0,12672.0,42389,46976,0,3374.0
2020-08-02,2020,8,90274,1269552.0,3.08,854512.0,12746.0,42810,47464,0,3381.0
2020-08-03,2020,8,91144,1294065.0,3.13,869493.0,12832.0,43237,47907,0,3389.0
2020-08-04,2020,8,91854,1310419.0,3.27,880492.0,12888.0,43557,48297,0,3396.0
2020-08-05,2020,8,92426,1332181.0,3.24,889969.0,12922.0,43807,48619,0,3402.0
2020-08-06,2020,8,93005,1348880.0,3.34,899136.0,12978.0,44074,48931,0,3415.0
2020-08-07,2020,8,93806,1377459.0,3.3,913018.0,13047.0,44420,49386,0,3429.0
2020-08-08,2020,8,94581,1398266.0,3.31,924942.0,13105.0,44748,49833,0,3440.0
2020-08-09,2020,8,95503,1438739.0,3.37,943842.0,13177.0,45160,50343,0,3448.0
2020-08-10,2020,8,96258,1468470.0,3.3,960552.0,13247.0,45519,50739,0,3454.0
2020-08-11,2020,8,96843,1485615.0,3.26,970616.0,13266.0,45795,51048,0,3467.0
2020-08-12,2020,8,97384,1503630.0,3.39,981454.0,13348.0,46047,51337,0,3474.0
2020-08-13,2020,8,98160,1533472.0,3.36,996934.0,13463.0,46410,51750,0,3483.0
2020-08-14,2020,8,98875,1557609.0,3.41,1011398.0,13508.0,46756,52119,0,3495.0
2020-08-15,2020,8,99693,1591210.0,3.48,1027959.0,13556.0,47105,52588,0,3499.0
2020-08-16,2020,8,100212,1616782.0,3.46,1042198.0,13614.0,47338,52874,0,3502.0
2020-08-17,2020,8,100715,1645642.0,3.63,1056897.0,13658.0,47543,53172,0,3504.0
2020-08-18,2020,8,101235,1661701.0,3.84,1066070.0,13698.0,47783,53452,0,3511.0
2020-08-19,2020,8,101649,1675530.0,3.68,1074119.0,13744.0,47983,53666,0,3522.0
2020-08-20,2020,8,102229,1693571.0,3.72,1085447.0,13785.0,48253,53976,0,3531.0
2020-08-21,2020,8,102899,1722957.0,3.71,1101368.0,13823.0,48564,54335,0,3536.0
2020-08-22,2020,8,103523,1751515.0,3.76,1116918.0,13864.0,48837,54686,0,3546.0
2020-08-23,2020,8,104102,1772656.0,3.13,1128794.0,13956.0,49100,55002,0,3552.0
2020-08-24,2020,8,104669,1794703.0,3.27,1142924.0,14007.0,49383,55286,0,3554.0
2020-08-25,2020,8,105046,1807573.0,3.25,1150519.0,14051.0,49559,55487,0,3564.0
2020-08-26,2020,8,105486,1819950.0,3.35,1157685.0,14090.0,49756,55730,0,3574.0
2020-08-27,2020,8,106063,1841425.0,3.3,1169019.0,14141.0,50020,56043,0,3580.0
2020-08-28,2020,8,106664,1868927.0,3.32,1184606.0,14184.0,50296,56368,0,3593.0
2020-08-29,2020,8,107294,1894410.0,3.37,1197189.0,14217.0,50598,56696,0,3603.0
2020-08-30,2020,8,107791,1919515.0,3.3,1211447.0,14255.0,50812,56979,0,3609.0
2020-08-31,2020,8,108249,1938846.0,3.26,1222604.0,14303.0,51012,57237,0,3612.0
2020-09-01,2020,9,108863,1952501.0,3.39,1230054.0,14337.0,51284,57579,0,3617.0
2020-09-02,2020,9,109319,1964931.0,3.36,1236327.0,14351.0,51509,57810,0,3623.0
2020-09-03,2020,9,110012,1989891.0,3.41,1247593.0,14427.0,51827,58185,0,3634.0
2020-09-04,2020,9,110831,2019324.0,3.48,1260634.0,14473.0,52194,58637,0,3645.0
2020-09-05,2020,9,111607,2047516.0,3.46,1272848.0,14516.0,52550,59057,0,3652.0
2020-09-06,2020,9,112119,2064239.0,3.63,1281205.0,14573.0,52770,59349,0,3655.0
2020-09-07,2020,9,112883,2086609.0,3.84,1292306.0,14603.0,53127,59756,0,3660.0
2020-09-08,2020,9,113239,2099562.0,3.68,1297359.0,14636.0,53327,59912,0,3663.0
2020-09-09,2020,9,113575,2109473.0,3.7,1301947.0,14672.0,53485,60090,0,3672.0
2020-09-10,2020,9,114078,2128024.0,3.71,1309649.0,14706.0,53719,60359,0,3679.0
2020-09-11,2020,9,114724,2150638.0,3.76,1318152.0,14756.0,54036,60688,0,3685.0
2020-09-12,2020,9,115533,2183941.0,3.72,1328919.0,14796.0,54436,61097,0,3693.0
2020-09-13,2020,9,116110,2207458.0,3.68,1339735.0,14851.0,54725,61385,0,3695.0
2020-09-14,2020,9,116646,2226655.0,3.54,1348217.0,14884.0,54989,61657,0,3696.0
2020-09-15,2020,9,117245,2245666.0,3.62,1355537.0,14918.0,55280,61965,0,3706.0
2020-09-16,2020,9,117888,2272265.0,3.44,1365070.0,14959.0,55598,62290,0,3712.0
2020-09-17,2020,9,118519,2299608.0,3.33,1375823.0,15008.0,55863,62656,0,3717.0
2020-09-18,2020,9,119062,2324252.0,3.21,1385805.0,15070.0,56109,62953,0,3724.0
2020-09-19,2020,9,119744,2361383.0,3.07,1399060.0,15119.0,56442,63302,0,3732.0
2020-09-20,2020,9,120156,2390269.0,2.85,1409320.0,15119.0,56622,63534,0,3735.0
2020-09-21,2020,9,120568,2407618.0,2.75,1417061.0,15171.0,56833,63735,0,3739.0
2020-09-22,2020,9,120912,2422067.0,2.65,1423102.0,15237.0,57011,63901,0,3748.0
2020-09-23,2020,9,121297,2441225.0,2.6,1430808.0,15268.0,57197,64100,0,3756.0
2020-09-24,2020,9,121800,2464927.0,2.57,1439779.0,15299.0,57445,64355,0,3765.0
2020-09-25,2020,9,122359,2494019.0,2.51,1450125.0,15328.0,57702,64657,0,3772.0
2020-09-26,2020,9,122972,2525658.0,2.56,1461328.0,15382.0,58007,64965,0,3780.0
2020-09-27,2020,9,123403,2555705.0,2.57,1470960.0,15398.0,58211,65192,0,3790.0
2020-09-28,2020,9,123880,2573607.0,2.58,1479219.0,15428.0,58447,65433,0,3793.0
2020-09-29,2020,9,124311,2588690.0,2.59,1485999.0,15460.0,58649,65662,0,3802.0
2020-09-30,2020,9,124725,2605913.0,2.68,1493282.0,15530.0,58832,65893,0,3805.0
2020-10-01,2020,10,125510,2629898.0,2.88,1502690.0,15542.0,59281,66229,0,3805.0
2020-10-02,2020,10,126222,2660800.0,2.93,1513563.0,15574.0,59637,66585,0,3806.0
2020-10-03,2020,10,126819,2688866.0,2.98,1522906.0,15670.0,59915,66904,0,3813.0
2020-10-04,2020,10,127290,2715230.0,3.01,1532557.0,15705.0,60116,67174,0,3814.0
2020-10-05,2020,10,127791,2734800.0,3.02,1540526.0,15745.0,60370,67421,0,3817.0
2020-10-06,2020,10,128204,2752546.0,2.95,1547023.0,15791.0,60592,67612,0,3823.0
2020-10-07,2020,10,128664,2773280.0,2.9,1555240.0,15843.0,60821,67843,0,3829.0
2020-10-08,2020,10,129425,2802303.0,2.79,1566874.0,15898.0,61196,68229,0,3835.0
2020-10-09,2020,10,130159,2829423.0,2.87,1577208.0,15956.0,61537,68622,0,3845.0
2020-10-10,2020,10,130795,2863083.0,2.79,1589007.0,16006.0,61838,68957,0,3850.0
2020-10-11,2020,10,131357,2892265.0,2.83,1600487.0,16058.0,62085,69272,0,3854.0
2020-10-12,2020,10,131861,2916220.0,2.76,1610574.0,16107.0,62326,69535,0,3859.0
2020-10-13,2020,10,132343,2934933.0,2.87,1618966.0,16150.0,62570,69773,0,3868.0
2020-10-14,2020,10,132918,2956824.0,3.09,1627736.0,16215.0,62842,70076,0,3877.0
2020-10-15,2020,10,133548,2985460.0,3.08,1637287.0,16255.0,63141,70407,0,3883.0
2020-10-16,2020,10,134329,3013107.0,3.09,1648128.0,16288.0,63544,70785,0,3887.0
2020-10-17,2020,10,135127,3049634.0,3.15,1659777.0,16352.0,63941,71186,0,3891.0
2020-10-18,2020,10,135657,3079162.0,3.14,1671005.0,16435.0,64180,71477,0,3891.0
2020-10-19,2020,10,136154,3103833.0,3.14,1680568.0,16475.0,64394,71760,0,3895.0
2020-10-20,2020,10,136744,3121799.0,3.2,1688161.0,16516.0,64674,72070,0,3904.0
2020-10-21,2020,10,137236,3138875.0,3.11,1694771.0,16549.0,64909,72327,0,3912.0
2020-10-22,2020,10,137979,3169302.0,3.1,1705376.0,16603.0,65280,72699,0,3924.0
2020-10-23,2020,10,138691,3201774.0,3.0,1716603.0,16650.0,65630,73061,0,3932.0
2020-10-24,2020,10,139487,3234284.0,3.04,1727440.0,16705.0,66030,73457,0,3945.0
2020-10-25,2020,10,140279,3266149.0,3.17,1738650.0,16757.0,66397,73882,0,3950.0
2020-10-26,2020,10,140844,3287956.0,3.25,1747527.0,16819.0,66661,74183,0,3953.0
2020-10-27,2020,10,141741,3311143.0,3.35,1756353.0,16859.0,67125,74616,0,3962.0
2020-10-28,2020,10,142425,3333562.0,3.36,1763527.0,16910.0,67450,74975,0,3969.0
